Order_ID,Order_Date,Region,City,Customer_Type,Product_Category,Quantity,Unit_Price,Discount_Percent,Revenue
223780,2022-08-13,Central,Pune,,Electronics,6,28294.94,10,152792.676
223781,2021-06-26,South,Chennai,Returning,Food,2,11678.7,5,22189.53
223782,2022-01-18,,Kolkata,New,Food,6,34369.73,10,185596.542
223783,2022-12-12,South,Hyderabad,New,Electronics,4,11901.5,15,40465.1
223784,2023-02-14,South,Mumbai,New,Electronics,,7179.65,10,
223785,2022-11-30,East,Ahmedabad,New,Accessories,9,30574.14,15,233892.171
223786,2022-11-05,West,Kolkata,New,Furniture,4,43946.28,,175785.12
223787,2021-07-13,North,Chennai,New,Electronics,2,16722.74,15,28428.658
223788,2021-06-03,West,Chennai,Returning,Food,,48292.22,0,
223789,2022-05-20,West,Hyderabad,New,Accessories,2,22887.18,10,41196.924
223790,2022-01-13,West,,New,,6,37656.53,,225939.18
223791,2022-08-06,East,Ahmedabad,,,5,429,,2145
223792,2021-03-20,,Pune,New,Food,6,41316.06,15,210711.906
223793,2021-12-19,Central,Delhi,Returning,Accessories,,16906.45,15,
223794,2022-07-25,East,Ahmedabad,Returning,Accessories,4,190.13,0,760.52
223795,2023-07-11,East,Chennai,New,Food,4,3435.83,20,10994.656
223796,2022-06-21,East,Delhi,New,Clothing,,41264.36,0,
223797,2022-02-03,East,Hyderabad,,Accessories,7,1464.33,10,9225.279
223798,2022-09-05,,Bengaluru,,Furniture,4,12018.78,5,45671.364
223799,2021-09-18,West,Pune,Returning,Electronics,2,37656.53,15,64016.101
223800,2023-01-19,North,Delhi,New,Clothing,7,13490.22,5,89709.963
223801,2021-10-16,West,Pune,,Food,9,11678.7,15,89342.055
223802,2022-11-30,East,Pune,,,,48795.82,5,
223803,2021-09-29,North,Mumbai,New,Furniture,7,25249.35,25,132559.0875
223804,2023-02-04,East,Hyderabad,New,Electronics,1,7417.97,0,7417.97
223805,2021-07-11,West,Chennai,New,Food,6,22730.41,5,129563.337
223806,2022-01-13,Central,Ahmedabad,Returning,Electronics,,3343.51,25,
223807,2022-11-24,West,Ahmedabad,Returning,,,11801.42,,
223808,2022-10-19,South,Bengaluru,Returning,Accessories,4,38685.28,25,116055.84
223809,2021-08-17,Central,Delhi,Returning,Clothing,2,16906.45,25,25359.675
223810,2023-02-16,North,Bengaluru,New,Electronics,6,11801.42,0,70808.52
223811,2021-11-04,Central,Bengaluru,New,Accessories,8,13318.06,,106544.48
223812,2022-12-06,East,Chennai,New,Clothing,4,12222.3,,48889.2
223813,2022-06-15,Central,Kolkata,Returning,Electronics,7,34798.88,0,243592.16
223814,2023-06-17,West,Pune,New,Food,9,10611.21,15,81175.7565
223815,2021-05-06,Central,,New,Accessories,1,11617.44,20,9293.952
223816,2023-01-28,South,Ahmedabad,,Accessories,7,41264.36,20,231080.416
223817,2023-08-27,North,,Returning,Clothing,,29718.7,,
223818,2021-07-31,,Pune,Returning,Food,9,34798.88,15,266211.432
223819,2022-09-07,East,Chennai,Returning,Food,4,26763.26,25,80289.78
223820,2021-09-18,Central,Delhi,,Food,,16722.74,25,
223821,2023-07-12,South,Ahmedabad,Returning,,,2739.55,,
223822,2022-02-23,South,Mumbai,Returning,,5,5739.99,20,22959.96
223823,2021-04-14,North,Pune,New,Food,9,7570.71,10,61322.751
223824,2022-01-12,North,Bengaluru,New,,4,1405.66,,5622.64
223825,2022-02-03,West,Bengaluru,New,Food,7,28783.88,15,171264.086
223826,2023-01-12,Central,Chennai,Returning,Furniture,,11617.44,,
223827,2021-07-07,North,Pune,,Food,5,21639.47,10,97377.615
223828,2022-12-15,Central,,New,Clothing,7,41316.06,20,231369.936
223829,2021-05-13,Central,Chennai,Returning,Food,5,47688.58,,238442.9
223830,2023-09-05,Central,Bengaluru,Returning,Furniture,4,19844,25,59532
223831,2023-05-25,East,Pune,Returning,Accessories,4,11678.7,25,35036.1
223832,2023-05-06,East,Delhi,Returning,Accessories,4,3110.2,10,11196.72
223833,2021-06-23,,Mumbai,Returning,Electronics,3,17036.91,15,43444.1205
223834,2022-11-05,North,Pune,Returning,Clothing,3,4898.1,15,12490.155
223835,2021-08-12,West,Pune,,Furniture,3,17036.91,15,43444.1205
223836,2022-03-13,West,Hyderabad,,Accessories,1,1371.52,,1371.52
223837,2023-08-02,West,Pune,Returning,Furniture,,11617.44,5,
223838,2023-09-25,Central,Bengaluru,New,Accessories,9,29476.35,20,212229.72
223839,2022-06-22,North,Chennai,Returning,Food,3,28245.97,25,63553.4325
223840,2021-05-11,South,Hyderabad,Returning,Furniture,1,7417.97,,7417.97
223841,2021-06-09,South,Chennai,New,Accessories,6,32152.9,15,163979.79
223842,2022-12-02,West,Pune,New,Furniture,7,38055.92,,266391.44
223843,2022-10-19,North,Mumbai,Returning,Clothing,,32125.27,5,
223844,2021-05-04,South,Delhi,,Clothing,6,13239.72,15,67522.572
223845,2023-09-14,North,Bengaluru,New,Clothing,,27630.42,5,
223846,2022-10-08,,Kolkata,,Clothing,7,11801.42,15,70218.449
223847,2022-06-15,West,Bengaluru,Returning,Accessories,7,32125.27,20,179901.512
223848,2022-02-23,West,Pune,New,Accessories,5,46398.17,25,173993.1375
223849,2023-07-16,West,Kolkata,,Furniture,,31940.94,20,
223850,2021-09-11,West,Mumbai,New,Food,7,8900.54,15,52958.213
223851,2021-09-06,North,Delhi,New,Clothing,8,4589.52,25,27537.12
223852,2023-09-17,East,Delhi,New,Clothing,,8905.26,0,
223853,2023-01-06,Central,Bengaluru,New,Furniture,,31231.11,25,
223854,2021-11-05,East,Pune,Returning,Accessories,6,8969.87,0,53819.22
223855,2022-04-16,,Chennai,New,Food,,2739.55,5,
223856,2021-09-26,West,Chennai,Returning,Furniture,,34430.69,25,
223857,2021-05-15,Central,Mumbai,New,Electronics,6,41894.01,5,238795.857
223858,2023-03-10,West,Ahmedabad,Returning,Clothing,6,22730.41,,136382.46
223859,2023-05-18,Central,Delhi,New,Accessories,9,15518.81,5,132685.8255
223860,2023-01-21,South,Bengaluru,Returning,,3,41727.61,25,93887.1225
223861,2021-03-09,Central,Pune,New,Electronics,7,29718.7,20,166424.72
223862,2022-09-10,,Bengaluru,,Electronics,4,24682.04,20,78982.528
223863,2022-05-24,East,Bengaluru,New,Accessories,4,12018.78,25,36056.34
223864,2022-10-08,North,Kolkata,Returning,,4,49424.72,,197698.88
223865,2023-03-19,South,Delhi,Returning,Accessories,9,7570.71,0,68136.39
223866,2022-02-12,South,Bengaluru,New,Accessories,,38685.28,20,
223867,2021-03-31,Central,Mumbai,New,Accessories,,31231.11,25,
223868,2023-04-03,South,Hyderabad,Returning,Furniture,7,17052.15,20,95492.04
223869,2023-06-09,South,Delhi,Returning,Clothing,6,1371.52,5,7817.664
223870,2021-12-20,West,Kolkata,New,Food,,34430.69,25,
223871,2023-07-11,East,Pune,Returning,Electronics,9,21639.47,,194755.23
223872,2021-08-05,South,Mumbai,New,,8,34369.73,15,233714.164
223873,2023-06-01,West,Ahmedabad,Returning,Electronics,6,29548.32,15,150696.432
223874,2022-09-07,Central,Delhi,Returning,Clothing,8,44949.73,25,269698.38
223875,2021-04-29,West,Delhi,Returning,Electronics,1,37656.53,0,37656.53
223876,2022-12-07,East,Ahmedabad,Returning,Electronics,7,16722.74,25,87794.385
223877,2021-12-21,South,Bengaluru,,Food,7,7890.24,20,44185.344
223878,2021-05-09,North,Bengaluru,Returning,Furniture,9,13239.72,15,101283.858
223879,2023-08-08,North,Ahmedabad,Returning,Clothing,5,36483.2,15,155053.6
223880,2023-06-23,Central,Delhi,New,Accessories,8,14553.86,10,104787.792
223881,2021-06-27,East,Mumbai,Returning,,1,1464.33,,1464.33
223882,2022-02-21,,Mumbai,Returning,,,16795.14,0,
223883,2022-09-08,North,Pune,Returning,Food,7,13671.2,0,95698.4
223884,2021-09-30,East,,Returning,Electronics,2,24153.93,5,45892.467
223885,2021-03-14,South,Kolkata,Returning,,4,42969.65,,171878.6
223886,2021-02-14,,Hyderabad,,Food,,645.09,10,
223887,2022-07-31,,Pune,New,Electronics,9,4817.85,25,32520.4875
223888,2022-11-15,North,Bengaluru,Returning,Accessories,,22887.18,,
223889,2022-07-02,West,Bengaluru,New,Clothing,7,34036.26,5,226341.129
223890,2022-08-18,North,,,Accessories,,42481.96,0,
223891,2023-06-28,South,Hyderabad,Returning,Electronics,5,39245.1,25,147169.125
223892,2022-02-04,North,Hyderabad,Returning,Food,,3110.2,10,
223893,2021-10-02,North,Chennai,Returning,,3,885.54,5,2523.789
223894,2021-10-24,Central,Kolkata,Returning,Accessories,3,46357.76,25,104304.96
223895,2023-06-02,Central,Delhi,New,Furniture,1,41794.85,5,39705.1075
223896,2021-12-31,Central,Kolkata,Returning,Clothing,6,4589.52,25,20652.84
223897,2021-09-23,Central,Chennai,New,Accessories,3,44406,10,119896.2
223898,2022-04-30,West,Ahmedabad,New,Clothing,6,42486.38,20,203934.624
223899,2021-01-15,West,Kolkata,Returning,Food,,47358.33,15,
223900,2022-02-11,West,Ahmedabad,New,Accessories,1,35090.68,,35090.68
223901,2022-06-02,Central,Bengaluru,Returning,,9,31145.77,,280311.93
223902,2022-09-23,West,Mumbai,,Accessories,1,44918.72,,44918.72
223903,2022-09-29,South,Mumbai,Returning,Furniture,6,17695.26,15,90245.826
223904,2023-06-17,South,Chennai,Returning,Electronics,1,12222.3,,12222.3
223905,2021-08-21,,Mumbai,Returning,Electronics,1,27493.61,5,26118.9295
223906,2021-08-23,West,Mumbai,New,Furniture,4,46607.98,20,149145.536
223907,2022-05-24,Central,Hyderabad,New,Clothing,,27493.61,25,
223908,2022-01-04,East,Mumbai,Returning,Furniture,1,25527.5,5,24251.125
223909,2022-10-12,West,Mumbai,Returning,Accessories,1,3343.51,20,2674.808
223910,2022-02-27,West,Bengaluru,Returning,Accessories,2,22730.41,5,43187.779
223911,2022-04-25,West,Chennai,Returning,Food,6,29503.21,15,150466.371
223912,2021-12-23,,Bengaluru,Returning,Furniture,2,10728.33,15,18238.161
223913,2021-07-10,North,Bengaluru,,Furniture,,38055.92,20,
223914,2022-06-07,North,Mumbai,Returning,Accessories,4,885.54,0,3542.16
223915,2023-06-10,Central,,Returning,,1,6764.7,15,5749.995
223916,2022-01-05,North,Kolkata,New,Electronics,4,2739.55,10,9862.38
223917,2021-06-29,Central,Ahmedabad,Returning,Clothing,,40448.33,15,
223918,2023-01-16,East,Chennai,Returning,Food,9,44949.73,0,404547.57
223919,2022-10-30,North,Delhi,Returning,Accessories,1,13531.9,5,12855.305
223920,2023-04-07,South,Delhi,Returning,Electronics,3,22887.18,25,51496.155
223921,2022-02-06,Central,Mumbai,New,Food,9,29548.32,0,265934.88
223922,2021-01-29,,Delhi,Returning,Furniture,9,7676.97,10,62183.457
223923,2021-09-21,East,,Returning,Electronics,6,48246.23,10,260529.642
223924,2021-02-14,,Delhi,Returning,Accessories,3,13531.9,10,36536.13
223925,2023-08-21,South,Ahmedabad,,Electronics,,7417.97,10,
223926,2023-05-09,East,Mumbai,New,Electronics,8,7494.9,15,50965.32
223927,2022-10-23,East,Hyderabad,Returning,Food,,16906.45,10,
223928,2022-06-22,North,,Returning,Furniture,9,24356.89,0,219212.01
223929,2021-10-23,Central,,New,Furniture,4,41229.24,15,140179.416
223930,2022-05-28,North,Mumbai,Returning,Clothing,4,29548.32,,118193.28
223931,2021-12-04,,Mumbai,Returning,Furniture,9,24680.23,20,177697.656
223932,2023-08-24,Central,Kolkata,Returning,Furniture,6,7494.9,5,42720.93
223933,2022-01-29,,Chennai,Returning,Accessories,,21639.47,25,
223934,2021-10-11,South,Kolkata,New,Food,5,47416.2,5,225226.95
223935,2022-11-15,West,Ahmedabad,New,Food,,,25,
223936,2023-05-03,Central,Kolkata,,Electronics,3,16762.63,15,42744.7065
223937,2023-03-08,North,Chennai,Returning,Clothing,3,49025.97,0,147077.91
223938,2021-09-06,Central,Mumbai,New,Clothing,9,9211.33,20,66321.576
223939,2023-07-12,North,Bengaluru,New,Clothing,6,44918.72,10,242561.088
223940,2022-12-19,Central,Pune,Returning,Electronics,7,41692.24,,291845.68
223941,2022-02-08,Central,Bengaluru,Returning,Furniture,2,28783.88,20,46054.208
223942,2022-07-22,South,Chennai,New,Electronics,,29718.7,25,
223943,2023-08-14,North,Hyderabad,Returning,Electronics,1,6464.18,,6464.18
223944,2021-12-09,West,Delhi,Returning,,,8900.54,5,
223945,2023-02-05,,Ahmedabad,Returning,Clothing,,11673.93,20,
223946,2022-05-19,South,Delhi,Returning,Electronics,9,11901.5,25,80335.125
223947,2022-12-14,,Chennai,New,Electronics,9,5561.99,5,47555.0145
223948,2022-02-17,Central,Bengaluru,New,,6,41203.96,5,234862.572
223949,2022-05-12,West,Pune,New,Accessories,,29741.44,5,
223950,2022-03-30,,Hyderabad,New,Furniture,3,21639.47,20,51934.728
223951,2023-05-17,South,Ahmedabad,New,Furniture,5,3435.83,25,12884.3625
223952,2021-11-03,East,Mumbai,New,Clothing,5,25527.5,20,102110
223953,2021-10-02,South,Chennai,New,Food,7,23932.92,0,167530.44
223954,2021-10-26,West,Chennai,Returning,Furniture,8,11261.43,5,85586.868
223955,2023-03-21,West,Ahmedabad,New,Accessories,6,23152.83,0,138916.98
223956,2022-02-27,Central,Bengaluru,New,Electronics,4,22887.18,20,73238.976
223957,2022-01-31,South,Pune,Returning,Food,9,34369.73,0,309327.57
223958,2022-01-10,East,Kolkata,Returning,Electronics,3,46357.76,0,139073.28
223959,2023-05-10,Central,Pune,Returning,Furniture,3,47649.32,,142947.96
223960,2022-04-16,Central,Delhi,Returning,Food,2,44476.87,5,84506.053
223961,2021-04-08,Central,Delhi,New,Food,4,1357.94,20,4345.408
223962,2021-08-30,South,Mumbai,New,Food,,8876,0,
223963,2022-10-16,South,Kolkata,Returning,,8,49424.72,20,316318.208
223964,2022-04-24,West,Ahmedabad,Returning,Accessories,7,27630.42,5,183742.293
223965,2022-06-03,West,Kolkata,New,,4,42486.38,0,169945.52
223966,2021-11-04,North,Mumbai,Returning,Furniture,4,39245.1,20,125584.32
223967,2023-07-21,West,Delhi,Returning,Food,,36483.2,20,
223968,2021-02-20,East,Delhi,New,Accessories,4,32125.27,10,115650.972
223969,2021-09-29,North,Ahmedabad,Returning,Accessories,,12222.3,20,
223970,2022-07-12,West,Bengaluru,,Accessories,6,4270.25,15,21778.275
223971,2021-08-19,West,Pune,New,Accessories,8,16885.59,15,114822.012
223972,2021-06-24,North,Kolkata,New,Furniture,5,12222.3,20,48889.2
223973,2022-04-25,Central,Pune,Returning,,5,11730.85,25,43990.6875
223974,2023-09-14,Central,Delhi,New,Electronics,5,40229.84,10,181034.28
223975,2022-03-02,West,Pune,New,Food,,25364.68,,
223976,2021-08-05,West,Pune,Returning,Food,9,34430.69,15,263394.7785
223977,2021-06-16,West,Bengaluru,New,Electronics,5,34369.73,15,146071.3525
223978,2023-03-01,South,Bengaluru,Returning,,5,11730.85,25,43990.6875
223979,2023-01-20,South,Pune,New,Clothing,5,5561.99,5,26419.4525
223980,2023-02-14,,Kolkata,,Furniture,3,16885.59,10,45591.093
223981,2022-09-02,North,Mumbai,New,Electronics,4,29503.21,20,94410.272
223982,2022-05-30,West,Bengaluru,Returning,Accessories,,34798.88,15,
223983,2022-06-29,South,Pune,Returning,Food,2,45204.56,20,72327.296
223984,2022-09-13,North,Bengaluru,New,Accessories,7,34036.26,15,202515.747
223985,2023-02-23,North,Delhi,Returning,Clothing,5,1928.25,20,7713
223986,2023-01-12,,Ahmedabad,Returning,Furniture,6,40448.33,10,218420.982
223987,2021-08-13,Central,Chennai,Returning,Accessories,2,8876,20,14201.6
223988,2022-05-13,Central,Mumbai,Returning,Food,7,26309.82,5,174960.303
223989,2022-06-25,Central,,Returning,Furniture,2,24356.89,10,43842.402
223990,2023-06-04,West,Kolkata,New,Accessories,7,38685.28,15,230177.416
223991,2023-06-30,East,Mumbai,New,Furniture,1,26719.23,,26719.23
223992,2022-10-01,South,Kolkata,Returning,Food,,22887.18,5,
223993,2022-05-18,Central,Bengaluru,New,Accessories,7,22803,25,119715.75
223994,2022-12-25,Central,Bengaluru,,Accessories,5,30574.14,10,137583.63
223995,2022-09-08,East,Pune,New,Furniture,,44406,25,
223996,2023-09-10,West,Chennai,New,Electronics,7,34459.76,5,229157.404
223997,2021-05-14,East,Pune,Returning,Furniture,,27607.91,0,
223998,2023-08-05,Central,Hyderabad,Returning,Furniture,8,3343.51,,26748.08
223999,2022-01-25,,Bengaluru,Returning,Accessories,,44764.05,15,
224000,2023-04-01,Central,Bengaluru,Returning,Electronics,4,36689.49,25,110068.47
224001,2022-02-15,,Mumbai,Returning,Accessories,6,23932.92,0,143597.52
224002,2021-05-03,South,Hyderabad,Returning,Electronics,6,26719.23,10,144283.842
224003,2022-06-11,West,Kolkata,New,Electronics,2,20652.93,25,30979.395
224004,2022-01-04,South,Kolkata,New,Accessories,5,23148.03,,115740.15
224005,2022-02-04,North,Mumbai,Returning,Food,,42716.33,0,
224006,2022-12-11,Central,Ahmedabad,Returning,Furniture,7,48292.22,,338045.54
224007,2023-06-09,South,Bengaluru,Returning,Electronics,9,34459.76,25,232603.38
224008,2022-01-04,South,Mumbai,Returning,Clothing,3,16722.74,0,50168.22
224009,2022-08-19,East,Mumbai,Returning,Clothing,9,27607.91,5,236047.6305
224010,2023-04-11,Central,Hyderabad,Returning,Electronics,7,24849.97,15,147857.3215
224011,2021-01-27,Central,Mumbai,Returning,Accessories,,28783.88,15,
224012,2021-05-18,East,Pune,Returning,Accessories,4,44918.72,25,134756.16
224013,2021-11-03,West,Kolkata,Returning,Accessories,,529.5,,
224014,2021-04-01,Central,Delhi,New,Food,3,42969.65,0,128908.95
224015,2022-01-24,South,Hyderabad,Returning,,3,40741.71,15,103891.3605
224016,2021-04-24,South,Delhi,Returning,Clothing,1,39245.1,5,37282.845
224017,2021-05-21,Central,Hyderabad,New,Food,5,8876,25,33285
224018,2021-10-25,North,Hyderabad,Returning,Accessories,3,4270.25,25,9608.0625
224019,2021-08-03,Central,Pune,,Accessories,7,47358.33,15,281782.0635
224020,2022-06-25,West,Delhi,New,Furniture,4,32287.38,5,122692.044
224021,2021-12-16,Central,Delhi,New,Accessories,,11617.44,5,
224022,2023-08-07,East,Hyderabad,New,Electronics,7,24153.93,15,143715.8835
224023,2022-09-22,North,Chennai,New,Food,6,6464.18,15,32967.318
224024,2022-07-19,North,Ahmedabad,Returning,Accessories,3,8853.49,15,22576.3995
224025,2021-02-10,North,Ahmedabad,New,Food,9,24682.04,10,199924.524
224026,2022-02-01,,Kolkata,Returning,Food,3,5561.99,20,13348.776
224027,2023-04-04,West,Mumbai,Returning,Food,3,29476.35,,88429.05
224028,2022-01-22,North,Delhi,Returning,Electronics,,28294.94,20,
224029,2022-10-17,,Delhi,New,Electronics,8,29503.21,5,224224.396
224030,2022-04-13,South,Delhi,New,Furniture,7,20652.93,5,137341.9845
224031,2021-12-18,South,Mumbai,Returning,Clothing,5,44476.87,5,211265.1325
224032,2023-04-29,,Mumbai,New,Furniture,5,46357.76,,231788.8
224033,2023-06-22,North,Ahmedabad,Returning,Accessories,7,23148.03,15,137730.7785
224034,2023-02-21,North,Mumbai,,Electronics,9,19844,,178596
224035,2022-10-22,North,Kolkata,New,Furniture,8,13239.72,5,100621.872
224036,2021-04-05,South,Ahmedabad,Returning,,9,27015.97,25,182357.7975
224037,2023-08-10,,Kolkata,Returning,Food,1,30297.19,25,22722.8925
224038,2022-10-06,,Hyderabad,Returning,Food,4,22803,25,68409
224039,2023-08-13,West,Pune,Returning,Clothing,2,45936.76,5,87279.844
224040,2023-01-31,West,Bengaluru,Returning,Accessories,,3343.51,20,
224041,2023-05-02,North,Chennai,,Accessories,7,2739.55,15,16300.3225
224042,2023-07-29,East,Bengaluru,Returning,Clothing,,12018.78,0,
224043,2023-04-10,South,Kolkata,,Clothing,1,16885.59,5,16041.3105
224044,2021-12-29,South,Ahmedabad,Returning,Accessories,8,3435.83,20,21989.312
224045,2022-11-08,Central,Ahmedabad,Returning,Food,,10611.21,15,
224046,2022-11-04,Central,Bengaluru,New,Electronics,4,19753.9,20,63212.48
224047,2022-09-01,Central,Ahmedabad,New,Electronics,5,38685.28,0,193426.4
224048,2023-06-25,West,Mumbai,New,Accessories,2,39245.1,20,62792.16
224049,2022-02-08,North,Hyderabad,,Clothing,3,39962.11,25,89914.7475
224050,2021-07-01,Central,Pune,,Furniture,8,24356.89,15,165626.852
224051,2021-07-12,South,Chennai,Returning,Furniture,3,1464.33,10,3953.691
224052,2022-02-25,Central,Mumbai,Returning,Food,8,190.13,25,1140.78
224053,2023-09-23,West,Chennai,New,Clothing,8,25249.35,15,171695.58
224054,2021-01-23,East,Chennai,New,Food,9,43009,,387081
224055,2021-09-17,,Kolkata,,Furniture,5,46607.98,5,221387.905
224056,2021-06-30,Central,Pune,Returning,Food,,6764.7,10,
224057,2022-05-05,East,Mumbai,New,Clothing,1,7494.9,0,7494.9
224058,2022-02-03,West,Mumbai,New,Food,8,38055.92,15,258780.256
224059,2022-10-21,South,Ahmedabad,New,Furniture,9,12667.48,,114007.32
224060,2022-07-31,East,Kolkata,New,Clothing,3,32152.9,10,86812.83
224061,2023-07-09,Central,,Returning,,2,46398.17,0,92796.34
224062,2021-01-10,North,Chennai,New,Clothing,4,32655.63,20,104498.016
224063,2021-09-11,East,Ahmedabad,New,Accessories,,5561.99,15,
224064,2022-08-28,West,Bengaluru,New,Accessories,,12667.48,0,
224065,2022-03-21,North,Hyderabad,Returning,Furniture,2,13345.54,,26691.08
224066,2023-03-26,South,Bengaluru,Returning,Electronics,,48292.22,15,
224067,2023-07-18,East,Mumbai,Returning,Electronics,2,34798.88,,69597.76
224068,2021-03-11,East,Bengaluru,New,Accessories,4,7358.44,20,23547.008
224069,2021-08-23,South,Delhi,Returning,Food,,10417.23,25,
224070,2022-01-28,South,Ahmedabad,Returning,Furniture,4,25364.68,0,101458.72
224071,2022-10-14,East,Ahmedabad,New,Accessories,6,11901.5,5,67838.55
224072,2022-01-18,Central,Delhi,Returning,Clothing,3,48292.22,5,137632.827
224073,2021-08-25,West,Mumbai,New,Furniture,9,32125.27,10,260214.687
224074,2021-02-07,East,Kolkata,Returning,Accessories,8,31940.94,10,229974.768
224075,2022-09-04,East,Kolkata,Returning,Furniture,8,44764.05,,358112.4
224076,2022-11-22,South,Ahmedabad,Returning,Electronics,5,7179.65,0,35898.25
224077,2021-09-06,Central,Bengaluru,Returning,Electronics,,1405.66,5,
224078,2023-06-24,South,Bengaluru,New,Accessories,8,48246.23,5,366671.348
224079,2022-09-10,West,Hyderabad,Returning,,2,29548.32,15,50232.144
224080,2023-07-05,West,Mumbai,,Furniture,9,12018.78,20,86535.216
224081,2021-03-31,South,Kolkata,Returning,Food,9,42969.65,10,348054.165
224082,2021-05-14,,Kolkata,Returning,Furniture,8,11704.73,,93637.84
224083,2022-10-19,,Mumbai,New,Food,,23148.03,20,
224084,2023-06-26,South,Pune,New,Accessories,1,11730.85,5,11144.3075
224085,2023-08-11,East,Kolkata,Returning,Furniture,2,49424.72,,98849.44
224086,2023-01-09,West,Hyderabad,Returning,Electronics,8,12018.78,10,86535.216
224087,2021-02-11,North,Pune,New,Food,7,6764.7,0,47352.9
224088,2021-06-03,West,Kolkata,New,Electronics,9,885.54,,7969.86
224089,2022-03-08,Central,Kolkata,Returning,Electronics,6,13671.2,20,65621.76
224090,2022-08-28,West,Delhi,Returning,Accessories,4,13318.06,15,45281.404
224091,2022-10-14,,Mumbai,New,Accessories,,41203.96,15,
224092,2022-08-03,North,Hyderabad,New,Electronics,6,34369.73,20,164974.704
224093,2023-08-07,South,Ahmedabad,Returning,Accessories,8,38685.28,25,232111.68
224094,2023-07-30,East,Pune,Returning,Furniture,,38685.28,10,
224095,2023-05-06,East,Hyderabad,,Clothing,1,49424.72,15,42011.012
224096,2021-10-21,South,Bengaluru,New,Clothing,4,24153.93,15,82123.362
224097,2021-03-15,Central,Hyderabad,Returning,Food,,19753.9,25,
224098,2022-05-15,Central,,New,Clothing,3,46398.17,10,125275.059
224099,2021-09-21,Central,Hyderabad,New,Electronics,5,26719.23,15,113556.7275
224100,2023-09-04,Central,Delhi,Returning,Accessories,,21639.47,0,
224101,2022-10-22,South,Pune,,Accessories,4,24356.89,25,73070.67
224102,2021-05-27,South,Hyderabad,Returning,Accessories,5,10316.71,25,38687.6625
224103,2021-05-22,,Ahmedabad,New,,,24849.97,5,
224104,2022-09-27,West,Pune,Returning,Furniture,1,17052.15,0,17052.15
224105,2022-09-02,West,Delhi,Returning,Electronics,1,44918.72,5,42672.784
224106,2023-01-17,East,Chennai,New,Clothing,3,44476.87,5,126759.0795
224107,2022-09-26,Central,Chennai,Returning,Food,,47155.69,0,
224108,2022-10-09,South,Bengaluru,,Clothing,6,28294.94,,169769.64
224109,2022-10-09,West,Bengaluru,New,Furniture,5,42828.99,20,171315.96
224110,2022-10-12,West,Ahmedabad,Returning,Electronics,5,25039.55,15,106418.0875
224111,2023-02-03,East,Ahmedabad,Returning,Clothing,6,11591.23,25,52160.535
224112,2023-04-22,East,Delhi,New,Furniture,,34798.88,15,
224113,2021-02-19,Central,Mumbai,Returning,Clothing,,39245.1,0,
224114,2023-01-24,East,Delhi,New,Food,9,32125.27,,289127.43
224115,2023-06-20,Central,Mumbai,New,Clothing,4,28294.94,5,107520.772
224116,2022-11-06,North,Chennai,New,Electronics,3,11617.44,0,34852.32
224117,2023-04-23,West,Kolkata,New,Electronics,7,2739.55,15,16300.3225
224118,2023-02-25,North,Pune,New,Accessories,5,16066.22,15,68281.435
224119,2023-01-16,North,Chennai,Returning,Furniture,8,11730.85,10,84462.12
224120,2021-09-14,South,Ahmedabad,New,Furniture,6,5739.99,25,25829.955
224121,2023-07-06,North,Chennai,New,Clothing,2,17052.15,5,32399.085
224122,2022-03-22,East,Hyderabad,New,Electronics,,36483.2,25,
224123,2022-06-10,Central,Bengaluru,Returning,Food,1,37656.53,,37656.53
224124,2023-07-11,South,Ahmedabad,Returning,Accessories,5,45936.76,10,206715.42
224125,2022-02-25,South,Chennai,Returning,Furniture,9,45683.08,20,328918.176
224126,2021-08-19,South,Ahmedabad,,Clothing,7,47688.58,10,300438.054
224127,2023-09-16,East,Kolkata,Returning,Accessories,6,3343.51,,20061.06
224128,2022-04-26,North,Pune,Returning,,3,24682.04,25,55534.59
224129,2021-12-24,South,Mumbai,New,Clothing,6,31449.34,,188696.04
224130,2021-01-07,,Ahmedabad,New,Food,4,8853.49,0,35413.96
224131,2022-07-07,West,Ahmedabad,Returning,Accessories,3,42828.99,20,102789.576
224132,2023-07-20,,Ahmedabad,Returning,Food,,29476.35,15,
224133,2021-01-06,East,Bengaluru,New,Accessories,7,7890.24,10,49708.512
224134,2021-04-20,Central,Bengaluru,,Clothing,,2739.55,15,
224135,2021-03-28,North,Chennai,Returning,Furniture,9,30796.9,20,221737.68
224136,2022-04-15,North,Chennai,Returning,Furniture,5,11901.5,5,56532.125
224137,2022-10-06,North,Delhi,Returning,Accessories,,40741.71,,
224138,2022-06-20,North,Chennai,Returning,Clothing,,44918.72,25,
224139,2023-02-25,North,Chennai,New,Accessories,3,24153.93,0,72461.79
224140,2022-05-10,West,Pune,,Accessories,4,36483.2,15,124042.88
224141,2021-08-04,West,Hyderabad,New,Food,,19753.9,10,
224142,2022-10-18,North,Kolkata,Returning,Food,,31449.34,20,
224143,2022-09-09,North,Mumbai,New,Clothing,3,7676.97,0,23030.91
224144,2022-01-31,East,Kolkata,New,Furniture,5,28814.2,0,144071
224145,2021-11-14,East,Pune,Returning,Food,,34798.88,5,
224146,2021-10-09,West,Chennai,New,Accessories,2,31367.81,10,56462.058
224147,2021-05-04,Central,Pune,New,Electronics,4,5739.99,,22959.96
